Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDS2,Season
2018-02-04,Bournemouth,Stoke,2,1,H,1.89,4.21,2017
2018-02-04,Arsenal,Everton,5,1,H,1.34,9.35,2017
2018-02-04,Crystal Palace,Newcastle,1,1,D,2.06,3.94,2017
2018-02-05,Liverpool,Tottenham,2,2,D,1.98,3.69,2017
2018-02-06,Watford,Chelsea,4,1,H,6.43,1.52,2017
2018-02-10,Tottenham,Arsenal,1,0,H,1.91,3.89,2017
2018-02-11,West Ham,Watford,2,0,H,2.37,3.14,2017
2018-02-11,Swansea,Burnley,1,0,H,2.37,3.55,2017
2018-02-11,Stoke,Brighton,1,1,D,2.34,3.37,2017
2018-02-11,Everton,Crystal Palace,3,1,H,2.1,3.89,2017
2018-02-11,Manchester City,Leicester,5,1,H,1.23,13.48,2017
2018-02-11,Huddersfield,Bournemouth,4,1,H,3.09,2.4,2017
2018-02-11,Newcastle,Manchester Utd,1,0,H,6.1,1.58,2017
2018-02-12,Southampton,Liverpool,0,2,A,4.92,1.71,2017
2018-02-13,Chelsea,West Brom,3,0,H,1.33,10.71,2017
2018-02-24,Leicester,Stoke,1,1,D,1.69,5.39,2017
2018-02-25,West Brom,Huddersfield,1,2,A,1.87,4.79,2017
2018-02-25,Liverpool,West Ham,4,1,H,1.22,13.29,2017
2018-02-25,Burnley,Southampton,1,1,D,3.3,2.47,2017
2018-02-25,Brighton,Swansea,4,1,H,2.02,4.34,2017
2018-02-25,Bournemouth,Newcastle,2,2,D,1.98,3.99,2017
2018-02-25,Watford,Everton,1,0,H,2.39,3.26,2017
2018-02-25,Crystal Palace,Tottenham,0,1,A,9.33,1.35,2017
2018-02-25,Manchester Utd,Chelsea,2,1,H,2.37,3.28,2017
2018-03-02,Arsenal,Manchester City,0,3,A,4.62,1.71,2017
2018-03-03,Burnley,Everton,2,1,H,2.55,3.25,2017
2018-03-04,Watford,West Brom,1,0,H,2.33,3.41,2017
2018-03-04,Tottenham,Huddersfield,2,0,H,1.16,19.67,2017
2018-03-04,Swansea,West Ham,4,1,H,2.58,3.09,2017
2018-03-04,Southampton,Stoke,0,0,D,1.72,5.44,2017
2018-03-04,Leicester,Bournemouth,1,1,D,1.89,4.32,2017
2018-03-04,Liverpool,Newcastle,2,0,H,1.2,14.93,2017
2018-03-04,Brighton,Arsenal,2,1,H,4.15,1.92,2017
2018-03-05,Manchester City,Chelsea,1,0,H,1.5,6.37,2017
2018-03-06,Crystal Palace,Manchester Utd,2,3,A,7.75,1.45,2017
2018-03-10,Manchester Utd,Liverpool,2,1,H,3.11,2.48,2017
2018-03-11,West Ham,Burnley,0,3,A,2.23,3.71,2017
2018-03-11,West Brom,Leicester,1,4,A,3.21,2.35,2017
2018-03-11,Newcastle,Southampton,3,0,H,2.66,2.92,2017
2018-03-11,Huddersfield,Swansea,0,0,D,2.47,3.3,2017
2018-03-11,Everton,Brighton,2,0,H,2.24,3.54,2017
2018-03-11,Chelsea,Crystal Palace,2,1,H,1.3,11.69,2017
2018-03-11,Arsenal,Watford,3,0,H,1.5,6.75,2017
2018-03-12,Bournemouth,Tottenham,1,4,A,7.26,1.43,2017
2018-03-13,Stoke,Manchester City,0,2,A,13.44,1.23,2017
2018-03-18,Stoke,Everton,1,2,A,2.75,2.76,2017
2018-03-18,Huddersfield,Crystal Palace,0,2,A,2.75,2.8,2017
2018-03-18,Bournemouth,West Brom,2,1,H,1.79,4.78,2017
2018-03-18,Liverpool,Watford,5,0,H,1.17,16.8,2017
2018-03-31,Crystal Palace,Liverpool,1,2,A,6.71,1.49,2017
2018-03-31,West Ham,Southampton,3,0,H,2.86,2.7,2017
2018-03-31,West Brom,Burnley,1,2,A,2.58,3.14,2017
2018-03-31,Watford,Bournemouth,2,2,D,2.26,3.28,2017
2018-03-31,Newcastle,Huddersfield,1,0,H,1.76,5.27,2017
2018-03-31,Manchester Utd,Swansea,2,0,H,1.23,14.84,2017
2018-03-31,Brighton,Leicester,0,2,A,2.76,2.74,2017
2018-04-01,Everton,Manchester City,1,3,A,9.52,1.35,2017
2018-04-01,Arsenal,Stoke,3,0,H,1.3,10.57,2017
2018-04-02,Chelsea,Tottenham,1,3,A,2.31,3.26,2017
2018-04-07,Everton,Liverpool,0,0,D,3.64,2.13,2017
2018-04-07,West Brom,Swansea,1,1,D,2.43,3.25,2017
2018-04-07,Watford,Burnley,1,2,A,2.33,3.42,2017
2018-04-07,Stoke,Tottenham,1,2,A,11.01,1.29,2017
2018-04-07,Leicester,Newcastle,1,2,A,1.86,4.64,2017
2018-04-07,Brighton,Huddersfield,1,1,D,1.73,5.55,2017
2018-04-07,Bournemouth,Crystal Palace,2,2,D,2.59,2.75,2017
2018-04-08,Manchester City,Manchester Utd,2,3,A,1.84,4.53,2017
2018-04-08,Arsenal,Southampton,3,2,H,1.76,4.85,2017
2018-04-09,Chelsea,West Ham,1,1,D,1.3,10.99,2017
2018-04-14,Southampton,Chelsea,2,3,A,4.63,1.8,2017
2018-04-14,Swansea,Everton,1,1,D,2.69,2.86,2017
2018-04-14,Huddersfield,Watford,1,0,H,2.56,3.02,2017
2018-04-14,Crystal Palace,Brighton,3,2,H,1.84,4.87,2017
2018-04-14,Burnley,Leicester,2,1,H,2.6,2.98,2017
2018-04-15,Liverpool,Bournemouth,3,0,H,1.23,12.97,2017
2018-04-15,Tottenham,Manchester City,1,3,A,2.75,2.51,2017
2018-04-15,Newcastle,Arsenal,2,1,H,2.86,2.49,2017
2018-04-16,Manchester Utd,West Brom,0,1,A,1.2,17.03,2017
2018-04-17,West Ham,Stoke,1,1,D,1.98,4.09,2017
2018-04-18,Brighton,Tottenham,1,1,D,6.32,1.55,2017
2018-04-19,Bournemouth,Manchester Utd,0,2,A,4.47,1.81,2017
2018-04-20,Leicester,Southampton,0,0,D,2.39,3.03,2017
2018-04-20,Burnley,Chelsea,1,2,A,4.42,1.88,2017
2018-04-21,West Brom,Liverpool,2,2,D,6.31,1.59,2017
2018-04-21,Watford,Crystal Palace,0,0,D,3.05,2.45,2017
2018-04-22,Stoke,Burnley,1,1,D,2.22,3.43,2017
2018-04-22,Arsenal,West Ham,4,1,H,1.51,6.45,2017
2018-04-23,Manchester City,Swansea,5,0,H,1.13,20.51,2017
2018-04-24,Everton,Newcastle,1,0,H,2.16,3.68,2017
2018-04-28,Liverpool,Stoke,0,0,D,1.29,11.23,2017
2018-04-28,Southampton,Bournemouth,2,1,H,1.68,5.02,2017
2018-04-28,Newcastle,West Brom,0,1,A,1.95,4.43,2017
2018-04-28,Huddersfield,Everton,0,2,A,2.66,2.99,2017
2018-04-28,Crystal Palace,Leicester,5,0,H,2.07,3.72,2017
2018-04-28,Burnley,Brighton,0,0,D,2.35,3.46,2017
2018-04-29,Swansea,Chelsea,0,1,A,7.63,1.44,2017
2018-04-29,West Ham,Manchester City,1,4,A,9.35,1.33,2017
2018-04-30,Manchester Utd,Arsenal,2,1,H,1.38,7.99,2017
2018-05-01,Tottenham,Watford,2,0,H,1.17,16.19,2017
2018-05-05,Brighton,Manchester Utd,1,0,H,4.87,1.84,2017
2018-05-05,Stoke,Crystal Palace,1,2,A,2.51,2.84,2017
2018-05-05,West Brom,Tottenham,1,0,H,7.33,1.47,2017
2018-05-05,Watford,Newcastle,2,1,H,2.17,3.65,2017
2018-05-05,Leicester,West Ham,0,2,A,2.25,3.28,2017
2018-05-05,Bournemouth,Swansea,1,0,H,1.99,3.93,2017
2018-05-06,Everton,Southampton,1,1,D,2.79,2.66,2017
2018-05-06,Manchester City,Huddersfield,0,0,D,1.08,28.81,2017
2018-05-07,Chelsea,Liverpool,1,0,H,2.16,3.3,2017
2018-05-07,Arsenal,Burnley,5,0,H,1.41,7.64,2017
2018-05-09,Swansea,Southampton,0,1,A,3.3,2.38,2017
2018-05-10,Leicester,Arsenal,3,1,H,3.79,1.94,2017
2018-05-10,Chelsea,Huddersfield,1,1,D,1.25,14.79,2017
2018-05-10,Tottenham,Newcastle,1,0,H,1.21,14.12,2017
2018-05-10,Manchester City,Brighton,3,1,H,1.19,15.61,2017
2018-05-11,West Ham,Manchester Utd,0,0,D,4.5,1.8,2017
2018-05-13,West Ham,Everton,3,1,H,2.3,3.21,2017
2018-05-13,Tottenham,Leicester,5,4,H,1.37,7.89,2017
2018-05-13,Swansea,Stoke,1,2,A,2.03,3.77,2017
2018-05-13,Southampton,Manchester City,0,1,A,6.09,1.52,2017
2018-05-13,Newcastle,Chelsea,3,0,H,4.64,1.77,2017
2018-05-13,Manchester Utd,Watford,1,0,H,1.52,6.55,2017
2018-05-13,Liverpool,Brighton,4,0,H,1.22,12.72,2017
2018-05-13,Huddersfield,Arsenal,0,1,A,5.61,1.54,2017
2018-05-13,Crystal Palace,West Brom,2,0,H,1.76,4.67,2017
2018-05-13,Burnley,Bournemouth,1,2,A,2.35,3.07,2017
