Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDSX,ODDS2,Season
2021-05-14,Aston Villa,Everton,0,0,D,3.03,3.34,2.48,2020
2021-05-14,Manchester Utd,Liverpool,2,4,A,2.8,3.75,2.44,2020
2021-05-15,Newcastle,Manchester City,3,4,A,9.29,5.81,1.33,2020
2021-05-15,Burnley,Leeds,0,4,A,3.53,3.84,2.04,2020
2021-05-15,Southampton,Fulham,3,1,H,1.89,3.75,4.21,2020
2021-05-16,Brighton,West Ham,1,1,D,3.53,3.58,2.12,2020
2021-05-16,Crystal Palace,Aston Villa,3,2,H,3.15,3.53,2.29,2020
2021-05-16,Tottenham,Wolves,2,0,H,1.55,4.55,5.96,2020
2021-05-17,West Brom,Liverpool,1,2,A,12.41,7.24,1.22,2020
2021-05-17,Everton,Sheffield Utd,0,1,A,1.36,5.17,9.18,2020
2021-05-19,Southampton,Leeds,0,2,A,2.66,3.85,2.51,2020
2021-05-19,Manchester Utd,Fulham,1,1,D,1.3,5.94,10.14,2020
2021-05-19,Brighton,Manchester City,3,2,H,7.41,4.69,1.45,2020
2021-05-19,Chelsea,Leicester,2,1,H,1.7,3.85,5.34,2020
2021-05-20,Tottenham,Aston Villa,1,2,A,1.62,4.49,5.21,2020
2021-05-20,Newcastle,Sheffield Utd,1,0,H,1.85,3.74,4.39,2020
2021-05-20,Everton,Wolves,1,0,H,1.79,3.73,4.82,2020
2021-05-20,Crystal Palace,Arsenal,1,3,A,5.86,4.14,1.6,2020
2021-05-20,West Brom,West Ham,1,3,A,5.17,4.26,1.64,2020
2021-05-20,Burnley,Liverpool,0,3,A,9.74,6.28,1.29,2020
2021-05-24,Wolves,Manchester Utd,1,2,A,2.35,3.33,3.27,2020
2021-05-24,West Ham,Southampton,3,0,H,1.78,3.91,4.61,2020
2021-05-24,Sheffield Utd,Burnley,1,0,H,2.85,3.5,2.53,2020
2021-05-24,Manchester City,Everton,5,0,H,1.3,6.17,9.74,2020
2021-05-24,Liverpool,Crystal Palace,2,0,H,1.16,8.84,16.77,2020
2021-05-24,Leicester,Tottenham,2,4,A,1.81,4.27,4.1,2020
2021-05-24,Leeds,West Brom,3,1,H,1.55,4.79,5.59,2020
2021-05-24,Fulham,Newcastle,0,2,A,2.49,3.47,2.91,2020
2021-05-24,Aston Villa,Chelsea,2,1,H,6.98,4.89,1.45,2020
2021-05-24,Arsenal,Brighton,2,0,H,1.68,4.21,4.97,2020
