Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDSX,ODDS2,Season
2024-05-04,Arsenal,Bournemouth,3,0,H,1.22,7.23,13.04,2023
2024-05-04,Sheffield Utd,Nottingham,1,3,A,4.87,4.26,1.69,2023
2024-05-04,Burnley,Newcastle,1,4,A,3.41,4.1,2.02,2023
2024-05-04,Brentford,Fulham,0,0,D,2.08,3.87,3.4,2023
2024-05-05,Manchester City,Wolves,5,1,H,1.1,13.07,23.89,2023
2024-05-05,Chelsea,West Ham,5,0,H,1.52,5.07,5.64,2023
2024-05-05,Brighton,Aston Villa,1,0,H,2.52,3.84,2.67,2023
2024-05-06,Liverpool,Tottenham,4,2,H,1.44,5.74,6.06,2023
2024-05-07,Crystal Palace,Manchester Utd,4,0,H,2.07,3.99,3.38,2023
2024-05-11,Fulham,Manchester City,0,4,A,11.43,7.33,1.24,2023
2024-05-11,Wolves,Crystal Palace,1,3,A,3.23,3.57,2.26,2023
2024-05-11,West Ham,Luton,3,1,H,1.85,4.28,3.84,2023
2024-05-11,Tottenham,Burnley,2,1,H,1.33,6.31,8.05,2023
2024-05-11,Newcastle,Brighton,1,1,D,1.6,4.81,4.95,2023
2024-05-11,Everton,Sheffield Utd,1,0,H,1.44,5.11,7.14,2023
2024-05-11,Bournemouth,Brentford,1,2,A,2.11,3.91,3.28,2023
2024-05-12,Nottingham,Chelsea,2,3,A,4.09,4.02,1.86,2023
2024-05-13,Manchester Utd,Arsenal,0,1,A,9.12,6.18,1.31,2023
2024-05-14,Aston Villa,Liverpool,3,3,D,3.86,4.66,1.8,2023
2024-05-15,Tottenham,Manchester City,0,2,A,6.81,6.26,1.38,2023
2024-05-16,Brighton,Chelsea,1,2,A,3.3,4.12,2.07,2023
2024-05-16,Manchester Utd,Newcastle,3,2,H,2.74,4.01,2.4,2023
2024-05-20,Sheffield Utd,Tottenham,0,3,A,7.65,6.03,1.36,2023
2024-05-20,Manchester City,West Ham,3,1,H,1.08,15.21,27.05,2023
2024-05-20,Luton,Fulham,2,4,A,3.07,3.97,2.19,2023
2024-05-20,Liverpool,Wolves,2,0,H,1.14,10.18,16.98,2023
2024-05-20,Crystal Palace,Aston Villa,5,0,H,1.66,4.57,4.74,2023
2024-05-20,Chelsea,Bournemouth,2,1,H,1.41,5.57,6.96,2023
2024-05-20,Burnley,Nottingham,1,2,A,2.92,3.84,2.33,2023
2024-05-20,Brighton,Manchester Utd,0,2,A,2.62,4.04,2.46,2023
2024-05-20,Brentford,Newcastle,2,4,A,3.0,4.02,2.2,2023
2024-05-20,Arsenal,Everton,2,1,H,1.22,7.42,12.62,2023
