Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDSX,ODDS2,Season
2023-05-13,Crystal Palace,Bournemouth,2,0,H,1.77,3.81,4.84,2022
2023-05-13,Chelsea,Nottingham,2,2,D,1.57,4.36,6.02,2022
2023-05-13,Aston Villa,Tottenham,2,1,H,2.33,3.68,3.03,2022
2023-05-14,Everton,Manchester City,0,3,A,8.41,5.28,1.37,2022
2023-05-14,Brentford,West Ham,2,0,H,1.85,3.66,4.61,2022
2023-05-15,Arsenal,Brighton,0,3,A,1.75,4.32,4.39,2022
2023-05-16,Leicester,Liverpool,0,3,A,4.78,4.35,1.69,2022
2023-05-19,Newcastle,Brighton,4,1,H,1.81,4.09,4.17,2022
2023-05-20,Tottenham,Brentford,1,3,A,1.95,3.82,3.91,2022
2023-05-20,Wolves,Everton,1,1,D,3.15,3.48,2.35,2022
2023-05-20,Liverpool,Aston Villa,1,1,D,1.5,4.89,6.28,2022
2023-05-20,Fulham,Crystal Palace,2,2,D,2.37,3.28,3.27,2022
2023-05-20,Bournemouth,Manchester Utd,0,1,A,7.27,5.25,1.42,2022
2023-05-21,Nottingham,Arsenal,1,0,H,5.31,4.2,1.65,2022
2023-05-21,West Ham,Leeds,3,1,H,2.58,3.54,2.77,2022
2023-05-21,Brighton,Southampton,3,1,H,1.22,7.31,12.8,2022
2023-05-22,Manchester City,Chelsea,1,0,H,1.58,4.36,6.13,2022
2023-05-23,Newcastle,Leicester,0,0,D,1.31,6.02,9.42,2022
2023-05-25,Brighton,Manchester City,1,1,D,3.89,4.15,1.86,2022
2023-05-26,Manchester Utd,Chelsea,4,1,H,1.57,4.45,5.77,2022
2023-05-29,Southampton,Liverpool,4,4,D,6.07,4.95,1.49,2022
2023-05-29,Manchester Utd,Fulham,2,1,H,1.49,4.96,6.02,2022
2023-05-29,Leicester,West Ham,2,1,H,2.09,3.94,3.29,2022
2023-05-29,Leeds,Tottenham,1,4,A,2.78,3.89,2.38,2022
2023-05-29,Everton,Bournemouth,1,0,H,1.62,4.24,5.5,2022
2023-05-29,Crystal Palace,Nottingham,1,1,D,1.62,4.08,5.63,2022
2023-05-29,Chelsea,Newcastle,1,1,D,2.85,3.75,2.37,2022
2023-05-29,Brentford,Manchester City,1,0,H,3.43,3.63,2.14,2022
2023-05-29,Aston Villa,Brighton,2,1,H,1.9,4.04,3.82,2022
2023-05-29,Arsenal,Wolves,5,0,H,1.3,6.15,9.64,2022
