Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDSX,ODDS2,Season
2017-09-17,San Jose Earthquakes,Houston Dynamo,1,0,H,2.26,3.39,3.07,2017
2017-09-17,Los Angeles Galaxy,Toronto FC,0,4,A,2.81,3.56,2.34,2017
2017-09-18,New York Red Bulls,Philadelphia Union,0,0,D,1.68,3.82,4.84,2017
2017-09-21,Atlanta Utd,Los Angeles Galaxy,4,0,H,1.37,5.17,6.93,2017
2017-09-21,Toronto FC,CF Montreal,3,5,A,1.51,4.35,5.84,2017
2017-09-24,New York City,Houston Dynamo,1,1,D,1.89,3.67,3.81,2017
2017-09-24,New England Revolution,Toronto FC,2,1,H,2.29,3.53,2.92,2017
2017-09-24,Philadelphia Union,Chicago Fire,3,1,H,2.34,3.49,2.86,2017
2017-09-24,DC United,San Jose Earthquakes,4,0,H,2.09,3.49,3.36,2017
2017-09-24,Columbus Crew,New York Red Bulls,3,2,H,1.95,3.66,3.58,2017
2017-09-24,Minnesota United,FC Dallas,4,1,H,3.64,3.56,1.95,2017
2017-09-24,Real Salt Lake,Seattle Sounders,2,0,H,2.06,3.57,3.33,2017
2017-09-24,Vancouver Whitecaps,Colorado Rapids,2,1,H,1.52,4.07,6.09,2017
2017-09-25,Sporting Kansas City,Los Angeles Galaxy,2,1,H,1.42,4.49,7.18,2017
2017-09-25,Atlanta Utd,CF Montreal,2,0,H,1.45,4.87,5.97,2017
2017-09-25,Portland Timbers,Orlando City,3,0,H,1.5,4.56,5.58,2017
2017-09-28,Atlanta Utd,Philadelphia Union,3,0,H,1.4,4.88,6.66,2017
2017-09-28,Orlando City,New England Revolution,6,1,H,2.21,3.62,3.0,2017
2017-09-28,New York Red Bulls,DC United,3,3,D,1.48,4.44,6.07,2017
2017-09-28,CF Montreal,New York City,0,1,A,2.06,3.72,3.23,2017
2017-09-28,FC Dallas,Colorado Rapids,2,0,H,1.33,4.92,9.1,2017
2017-09-28,Houston Dynamo,Los Angeles Galaxy,3,3,D,1.48,4.55,5.88,2017
2017-09-28,Seattle Sounders,Vancouver Whitecaps,3,0,H,1.65,3.98,4.84,2017
2017-09-28,San Jose Earthquakes,Chicago Fire,1,4,A,1.91,3.65,3.76,2017
2017-10-01,Orlando City,FC Dallas,0,0,D,2.35,3.55,2.82,2017
2017-10-01,Toronto FC,New York Red Bulls,4,2,H,1.63,4.03,4.93,2017
2017-10-01,New England Revolution,Atlanta Utd,0,0,D,2.25,3.56,2.96,2017
2017-10-01,Columbus Crew,DC United,2,0,H,1.38,4.94,7.22,2017
2017-10-01,Chicago Fire,New York City,1,1,D,2.11,3.63,3.17,2017
2017-10-01,Houston Dynamo,Minnesota United,2,1,H,1.34,5.15,8.2,2017
2017-10-01,Sporting Kansas City,Vancouver Whitecaps,0,1,A,1.51,4.17,6.11,2017
2017-10-01,Colorado Rapids,CF Montreal,2,1,H,2.23,3.39,3.12,2017
2017-10-01,San Jose Earthquakes,Portland Timbers,2,1,H,2.83,3.42,2.39,2017
2017-10-01,Los Angeles Galaxy,Real Salt Lake,1,1,D,2.97,3.79,2.15,2017
2017-10-02,Philadelphia Union,Seattle Sounders,2,0,H,2.38,3.45,2.81,2017
2017-10-04,Atlanta Utd,Minnesota United,2,3,A,1.25,6.11,9.66,2017
2017-10-08,New York Red Bulls,Vancouver Whitecaps,3,0,H,1.45,4.45,6.83,2017
2017-10-08,Minnesota United,Sporting Kansas City,1,1,D,3.8,3.59,1.91,2017
2017-10-08,Colorado Rapids,FC Dallas,1,1,D,3.74,3.51,1.95,2017
2017-10-12,Houston Dynamo,Sporting Kansas City,2,1,H,2.04,3.44,3.54,2017
2017-10-16,Toronto FC,CF Montreal,1,0,H,1.24,6.26,10.31,2017
2017-10-16,Orlando City,Columbus Crew,0,1,A,2.61,3.49,2.54,2017
2017-10-16,New York Red Bulls,Atlanta Utd,0,0,D,2.05,3.55,3.38,2017
2017-10-16,New England Revolution,New York City,2,1,H,2.7,3.49,2.46,2017
2017-10-16,Chicago Fire,Philadelphia Union,3,2,H,1.56,4.09,5.61,2017
2017-10-16,Vancouver Whitecaps,San Jose Earthquakes,1,1,D,1.77,3.84,4.21,2017
2017-10-16,Sporting Kansas City,Houston Dynamo,0,0,D,1.72,3.66,4.76,2017
2017-10-16,Seattle Sounders,FC Dallas,4,0,H,1.87,3.51,4.06,2017
2017-10-16,Portland Timbers,DC United,4,0,H,1.3,5.4,9.14,2017
2017-10-16,Los Angeles Galaxy,Minnesota United,3,0,H,1.64,4.29,4.58,2017
2017-10-16,Colorado Rapids,Real Salt Lake,1,0,H,3.32,3.69,2.03,2017
2017-10-23,Seattle Sounders,Colorado Rapids,3,0,H,1.22,6.09,12.22,2017
2017-10-23,San Jose Earthquakes,Minnesota United,3,2,H,1.32,5.32,8.37,2017
2017-10-23,Real Salt Lake,Sporting Kansas City,2,1,H,2.09,3.48,3.31,2017
2017-10-23,Portland Timbers,Vancouver Whitecaps,2,1,H,1.45,4.59,6.32,2017
2017-10-23,Philadelphia Union,Orlando City,6,1,H,1.64,4.03,4.85,2017
2017-10-23,New York City,Columbus Crew,2,2,D,1.75,3.87,4.25,2017
2017-10-23,Houston Dynamo,Chicago Fire,3,0,H,1.99,3.67,3.45,2017
2017-10-23,FC Dallas,Los Angeles Galaxy,5,1,H,1.32,5.33,8.44,2017
2017-10-23,DC United,New York Red Bulls,1,2,A,1.98,3.77,3.39,2017
2017-10-23,CF Montreal,New England Revolution,2,3,A,2.0,3.76,3.36,2017
2017-10-23,Atlanta Utd,Toronto FC,2,2,D,2.0,3.77,3.31,2017
2017-10-26,Chicago Fire,New York Red Bulls,0,4,A,2.08,3.52,3.32,2017
2017-10-26,Vancouver Whitecaps,San Jose Earthquakes,5,0,H,1.75,3.77,4.38,2017
2017-10-27,Atlanta Utd,Columbus Crew,0,1,A,1.76,3.92,4.19,2017
2017-10-27,Houston Dynamo,Sporting Kansas City,1,0,H,2.14,3.29,3.42,2017
2017-10-30,Vancouver Whitecaps,Seattle Sounders,0,0,D,2.68,3.25,2.62,2017
2017-10-31,New York Red Bulls,Toronto FC,1,2,A,2.4,3.5,2.78,2017
2017-10-31,Houston Dynamo,Portland Timbers,0,0,D,2.19,3.42,3.16,2017
2017-11-01,Columbus Crew,New York City,4,1,H,2.12,3.55,3.22,2017
2017-11-03,Seattle Sounders,Vancouver Whitecaps,2,0,H,1.49,4.19,6.42,2017
2017-11-06,Toronto FC,New York Red Bulls,0,1,A,1.59,4.26,4.94,2017
2017-11-06,New York City,Columbus Crew,2,0,H,1.54,4.57,5.04,2017
2017-11-06,Portland Timbers,Houston Dynamo,1,2,A,1.7,3.85,4.61,2017
2017-11-22,Columbus Crew,Toronto FC,0,0,D,2.04,3.48,3.49,2017
2017-11-22,Houston Dynamo,Seattle Sounders,0,2,A,2.43,3.07,3.08,2017
2017-11-30,Toronto FC,Columbus Crew,1,0,H,1.47,4.36,6.49,2017
2017-12-01,Seattle Sounders,Houston Dynamo,3,0,H,1.53,4.18,5.99,2017
2017-12-10,Toronto FC,Seattle Sounders,2,0,H,1.79,3.46,4.63,2017
