Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,ODDS1,ODDSX,ODDS2,Season,HomeTeamDay,AwayTeamDay,ones,HomeTeamHomeDay,AwayTeamAwayDay,HW,AW,D,HR,AR,ordinalHR,1_last_HTR,2_last_HTR,3_last_HTR,1_last_ATR,2_last_ATR,3_last_ATR,1_last_HTHR,2_last_HTHR,1_last_ATAR,2_last_ATAR,HTW_rate,ATW_rate,HTD_rate,ATD_rate,7_HTW_rate,12_HTW_rate,7_ATW_rate,12_ATW_rate,7_HTD_rate,7_ATD_rate,12_HTD_rate,12_ATD_rate,5_HTHW_rate,5_ATAW_rate,HTHW_rate,ATAW_rate,HTHD_rate,ATAD_rate,7_HTL_rate,12_HTL_rate,7_ATL_rate,12_ATL_rate,HTL_rate,ATL_rate,HTHL_rate,ATAL_rate,HTeamEloScore,gammaH,ATeamEloScore,gammaA,HTLastMatchDate,ATLastMatchDate,HTdaysSinceLastMatch,ATdaysSinceLastMatch,DaysSinceLastMatchRate,1_last_HTR_isW,1_last_HTR_isL,2_last_HTR_isW,2_last_HTR_isL,3_last_HTR_isW,3_last_HTR_isL,1_last_ATR_isW,1_last_ATR_isL,2_last_ATR_isW,2_last_ATR_isL,3_last_ATR_isW,3_last_ATR_isL,1_last_HTHR_isW,1_last_HTHR_isL,2_last_HTHR_isW,2_last_HTHR_isL,1_last_ATAR_isW,1_last_ATAR_isL,2_last_ATAR_isW,2_last_ATAR_isL
2020-02-01,Leicester,Chelsea,2,2,D,2.55,3.54,2.72,2019,24,24,1,13.0,13.0,0,0,1,D,D,0.5,W,L,L,D,L,W,W,L,L,D,0.625,0.5,0.125,0.16666666666666666,0.42857142857142855,0.5833333333333334,0.42857142857142855,0.3333333333333333,0.0,0.2857142857142857,0.08333333333333333,0.16666666666666666,0.4,0.4,0.6153846153846154,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.5714285714285714,0.5714285714285714,0.2857142857142858,0.2857142857142858,0.25,0.33333333333333337,0.23076923076923073,0.3846153846153846,50.218821397988314,0.4662977160538472,73.67313062893795,0.5337022839461528,2020-01-23,2020-01-22,9,10,0.9,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
2020-02-02,Burnley,Arsenal,0,0,D,3.96,3.73,1.92,2019,24,24,1,13.0,13.0,0,0,1,D,D,0.5,W,W,L,D,D,D,W,L,D,D,0.375,0.25,0.125,0.5,0.42857142857142855,0.4166666666666667,0.14285714285714285,0.16666666666666666,0.0,0.7142857142857143,0.0,0.5833333333333334,0.4,0.2,0.46153846153846156,0.15384615384615385,0.0,0.5384615384615384,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.5,0.25,0.5384615384615384,0.3076923076923077,-52.680092390979596,0.37816217840800925,33.71952450050066,0.6218378215919907,2020-01-23,2020-01-22,10,11,0.9090909090909091,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2020-02-02,West Ham,Brighton,3,3,D,2.51,3.4,2.87,2019,24,24,1,13.0,13.0,0,0,1,D,D,0.5,L,L,D,L,D,L,L,D,L,L,0.25,0.25,0.20833333333333334,0.2916666666666667,0.14285714285714285,0.25,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.2857142857142857,0.08333333333333333,0.3333333333333333,0.2,0.2,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5416666666666666,0.45833333333333326,0.6153846153846154,0.6923076923076923,-68.57684525007491,0.549934144696037,-103.39069296828747,0.45006585530396304,2020-01-30,2020-01-22,3,11,0.2727272727272727,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
2020-02-02,Watford,Everton,2,3,A,2.97,3.38,2.44,2019,24,24,1,13.0,13.0,0,1,0,L,W,0.0,L,D,W,D,D,W,D,W,D,L,0.20833333333333334,0.3333333333333333,0.3333333333333333,0.25,0.5714285714285714,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.25,0.3333333333333333,0.6,0.2,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.1428571428571429,0.1428571428571429,0.1428571428571429,0.1428571428571429,0.45833333333333337,0.41666666666666674,0.3846153846153846,0.6153846153846154,-70.29529078688778,0.4063462228723925,-4.440487523292151,0.5936537771276075,2020-01-22,2020-01-22,11,11,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2020-02-02,Newcastle,Norwich,0,0,D,2.23,3.38,3.38,2019,24,24,1,13.0,13.0,0,0,1,D,D,0.5,D,W,D,L,W,L,W,L,L,L,0.3333333333333333,0.16666666666666666,0.25,0.20833333333333334,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.25,0.3333333333333333,0.6,0.0,0.38461538461538464,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.4285714285714286,0.4285714285714286,0.5714285714285714,0.5714285714285714,0.41666666666666674,0.625,0.3076923076923077,0.7692307692307692,-30.9436594251945,0.6933033940311694,-172.6294019624508,0.30669660596883064,2020-01-22,2020-01-23,11,10,1.1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
2020-02-02,Liverpool,Southampton,4,0,H,1.3,5.65,10.21,2019,24,24,1,13.0,13.0,1,0,0,W,L,1.0,W,W,W,W,L,W,W,W,W,W,0.9583333333333334,0.375,0.041666666666666664,0.16666666666666666,1.0,1.0,0.7142857142857143,0.5833333333333334,0.0,0.14285714285714285,0.0,0.16666666666666666,1.0,0.8,0.9230769230769231,0.46153846153846156,0.0,0.15384615384615385,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.45833333333333337,0.07692307692307687,0.3846153846153846,312.53361072672635,0.8819573575984966,-36.829855247960126,0.11804264240150342,2020-01-30,2020-01-22,3,11,0.2727272727272727,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
2020-02-02,Crystal Palace,Sheffield Utd,0,1,A,3.09,3.03,2.57,2019,24,24,1,13.0,13.0,0,1,0,L,W,0.0,L,D,D,L,D,W,L,D,D,L,0.2916666666666667,0.3333333333333333,0.375,0.375,0.14285714285714285,0.25,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.2857142857142857,0.5,0.3333333333333333,0.4,0.4,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.5384615384615384,0.2857142857142858,0.2857142857142858,0.4285714285714286,0.4285714285714286,0.33333333333333326,0.29166666666666674,0.3846153846153846,0.23076923076923084,-16.872949107483052,0.579485451932691,-72.57755399540626,0.42051454806730904,2020-01-22,2020-01-22,11,11,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2020-02-02,Bournemouth,Aston Villa,2,1,H,2.17,3.38,3.49,2019,24,24,1,13.0,13.0,1,0,0,W,L,1.0,W,L,L,W,D,L,W,L,D,W,0.25,0.2916666666666667,0.20833333333333334,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.08333333333333333,0.16666666666666666,0.2,0.2,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.7142857142857143,0.7142857142857143,0.4285714285714286,0.4285714285714286,0.5416666666666666,0.5416666666666666,0.46153846153846145,0.6923076923076923,-100.8405835269327,0.5436432885906863,-131.2444191529711,0.45635671140931366,2020-01-22,2020-01-22,11,11,1.0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0
2020-02-02,Manchester Utd,Wolves,0,0,D,2.12,3.4,3.65,2019,24,24,1,13.0,13.0,0,0,1,D,D,0.5,L,L,W,L,W,D,L,W,W,L,0.375,0.3333333333333333,0.2916666666666667,0.4166666666666667,0.42857142857142855,0.4166666666666667,0.42857142857142855,0.4166666666666667,0.0,0.14285714285714285,0.25,0.25,0.6,0.4,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.4285714285714286,0.33333333333333326,0.25,0.23076923076923073,0.3076923076923077,55.59989611199053,0.5610176302235254,12.988123823119725,0.43898236977647465,2020-01-23,2020-01-24,10,9,1.1111111111111112,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1
2020-02-03,Tottenham,Manchester City,2,0,H,5.88,4.57,1.53,2019,24,24,1,13.0,13.0,1,0,0,W,L,1.0,W,D,L,W,D,W,W,L,W,W,0.375,0.6666666666666666,0.2916666666666667,0.125,0.2857142857142857,0.5,0.7142857142857143,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.6,0.8,0.5384615384615384,0.6153846153846154,0.15384615384615385,0.07692307692307693,0.4285714285714286,0.4285714285714286,0.1428571428571428,0.1428571428571428,0.33333333333333326,0.20833333333333337,0.3076923076923077,0.3076923076923077,53.48643941487367,0.25556675875656026,239.21499639613313,0.7444332412434398,2020-01-23,2020-01-22,11,12,0.9166666666666666,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
2020-02-08,Everton,Crystal Palace,3,1,H,1.64,3.74,5.91,2019,25,25,1,13.0,13.0,1,0,0,W,L,1.0,W,D,D,L,L,D,D,W,D,D,0.36,0.28,0.24,0.36,0.5714285714285714,0.4166666666666667,0.14285714285714285,0.25,0.2857142857142857,0.5714285714285714,0.3333333333333333,0.5,0.6,0.0,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.1428571428571429,0.1428571428571429,0.2857142857142858,0.2857142857142858,0.4,0.36,0.3076923076923077,0.3846153846153846,3.6864369341557,0.5461346695317728,-28.46265814613687,0.4538653304682272,2020-02-02,2020-02-02,6,6,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2020-02-09,Sheffield Utd,Bournemouth,2,1,H,1.77,3.48,5.34,2019,25,25,1,13.0,13.0,1,0,0,W,L,1.0,W,L,D,W,W,L,L,W,L,L,0.36,0.28,0.36,0.2,0.2857142857142857,0.4166666666666667,0.2857142857142857,0.25,0.2857142857142857,0.14285714285714285,0.25,0.08333333333333333,0.4,0.2,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.4285714285714286,0.4285714285714286,0.5714285714285714,0.5714285714285714,0.28,0.52,0.46153846153846145,0.6923076923076923,-60.98784495675244,0.5441027856721183,-91.71344929874643,0.45589721432788166,2020-02-02,2020-02-02,7,7,1.0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
2020-02-09,Brighton,Watford,1,1,D,2.3,3.39,3.21,2019,25,25,1,13.0,13.0,0,0,1,D,D,0.5,D,L,D,L,L,D,D,D,L,W,0.24,0.2,0.32,0.32,0.14285714285714285,0.16666666666666666,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.2857142857142857,0.4166666666666667,0.25,0.2,0.2,0.3076923076923077,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.4285714285714286,0.4285714285714286,0.2857142857142858,0.2857142857142858,0.43999999999999995,0.48,0.3076923076923077,0.6153846153846154,-102.39201007436672,0.4655593175042035,-78.42221524433563,0.5344406824957966,2020-02-02,2020-02-02,7,7,1.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
2020-02-15,Wolves,Leicester,0,0,D,2.7,3.22,2.8,2019,25,25,1,13.0,13.0,0,0,1,D,D,0.5,D,L,W,D,W,L,L,D,L,W,0.32,0.6,0.44,0.16,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.5,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.4,0.6,0.3076923076923077,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.24,0.24,0.3076923076923077,0.3846153846153846,14.208476427590233,0.44740223395031736,50.89286707691137,0.5525977660496826,2020-02-02,2020-02-01,13,14,0.9285714285714286,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
2020-02-15,Southampton,Burnley,1,2,A,1.69,3.99,5.14,2019,25,25,1,13.0,13.0,0,1,0,L,W,0.0,L,W,L,D,W,W,L,W,W,L,0.36,0.36,0.16,0.16,0.5714285714285714,0.5833333333333334,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.08333333333333333,0.08333333333333333,0.4,0.4,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.2857142857142858,0.2857142857142858,0.5714285714285714,0.5714285714285714,0.48,0.48,0.6153846153846154,0.5384615384615384,-39.190708095990196,0.5159006466167496,-50.24333595913978,0.4840993533832504,2020-02-02,2020-02-02,13,13,1.0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1
2020-02-16,Norwich,Liverpool,0,1,A,9.27,5.58,1.33,2019,25,25,1,13.0,13.0,0,1,0,L,W,0.0,D,L,W,W,W,W,W,D,W,W,0.16,0.96,0.24,0.04,0.14285714285714285,0.08333333333333333,1.0,1.0,0.42857142857142855,0.0,0.4166666666666667,0.0,0.2,1.0,0.23076923076923078,0.8461538461538461,0.23076923076923078,0.07692307692307693,0.4285714285714286,0.4285714285714286,0.0,0.0,0.6,0.0,0.5384615384615384,0.07692307692307687,-168.76333408182742,0.05818627068121721,314.8944635747564,0.9418137293187828,2020-02-02,2020-02-02,14,14,1.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
2020-02-16,Aston Villa,Tottenham,2,3,A,3.92,3.76,1.94,2019,25,25,1,13.0,13.0,0,1,0,L,W,0.0,L,W,D,W,W,D,W,L,D,L,0.28,0.4,0.16,0.28,0.42857142857142855,0.25,0.42857142857142855,0.5,0.14285714285714285,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.4,0.2,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.4285714285714286,0.4285714285714286,0.2857142857142858,0.2857142857142858,0.5599999999999999,0.31999999999999995,0.46153846153846145,0.46153846153846145,-140.37155338115736,0.2311831795123488,68.37510423974247,0.7688168204876512,2020-02-02,2020-02-03,14,13,1.0769230769230769,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
2020-02-17,Arsenal,Newcastle,4,0,H,1.45,4.58,7.72,2019,25,25,1,13.0,13.0,1,0,0,W,L,1.0,D,D,D,D,D,W,D,W,D,D,0.24,0.32,0.52,0.28,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.7142857142857143,0.42857142857142855,0.5833333333333334,0.3333333333333333,0.2,0.2,0.3076923076923077,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.1428571428571428,0.1428571428571428,0.4285714285714286,0.4285714285714286,0.24,0.3999999999999999,0.3076923076923077,0.6153846153846154,31.282768068660847,0.5939838001302759,-34.80972730581789,0.40601619986972415,2020-02-02,2020-02-02,15,15,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2020-02-18,Chelsea,Manchester Utd,0,2,A,2.0,3.44,3.98,2019,25,25,1,13.0,13.0,0,1,0,L,W,0.0,D,D,L,D,L,L,D,W,L,L,0.48,0.36,0.2,0.32,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.4166666666666667,0.42857142857142855,0.14285714285714285,0.25,0.25,0.4,0.4,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.2857142857142858,0.2857142857142858,0.4285714285714286,0.4285714285714286,0.32000000000000006,0.32000000000000006,0.3846153846153846,0.5384615384615384,72.9990849500149,0.5267700508551305,54.379543507520026,0.4732299491448695,2020-02-01,2020-02-02,17,16,1.0625,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
2020-02-20,Manchester City,West Ham,2,0,H,1.12,9.97,19.12,2019,25,25,1,13.0,13.0,1,0,0,W,L,1.0,L,W,D,D,L,L,D,W,L,L,0.64,0.24,0.12,0.24,0.5714285714285714,0.5833333333333334,0.14285714285714285,0.25,0.14285714285714285,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.6,0.2,0.6153846153846154,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.2857142857142858,0.2857142857142858,0.5714285714285714,0.5714285714285714,0.24,0.52,0.23076923076923073,0.5384615384615384,224.32633157126435,0.8444653412822914,-69.57552814399565,0.15553465871770855,2020-02-03,2020-02-02,17,18,0.9444444444444444,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
2020-02-22,Chelsea,Tottenham,2,1,H,1.85,3.57,4.51,2019,26,26,1,14.0,14.0,1,0,0,W,L,1.0,L,D,D,W,W,W,L,D,W,D,0.46153846153846156,0.4230769230769231,0.19230769230769232,0.2692307692307692,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.5,0.42857142857142855,0.2857142857142857,0.25,0.16666666666666666,0.2,0.4,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.34615384615384615,0.3076923076923077,0.4285714285714286,0.4285714285714286,62.46368393291229,0.48484344048122346,72.99876782998945,0.5151565595187766,2020-02-18,2020-02-16,4,6,0.6666666666666666,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
2020-02-23,Southampton,Aston Villa,2,0,H,1.71,4.05,4.7,2019,26,26,1,14.0,14.0,1,0,0,W,L,1.0,L,L,W,L,L,W,L,L,L,D,0.34615384615384615,0.2692307692307692,0.15384615384615385,0.15384615384615385,0.42857142857142855,0.5,0.2857142857142857,0.25,0.14285714285714285,0.14285714285714285,0.08333333333333333,0.08333333333333333,0.2,0.2,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.4285714285714286,0.4285714285714286,0.5714285714285714,0.5714285714285714,0.5,0.5769230769230769,0.6428571428571429,0.7142857142857143,-49.50872102832519,0.6340577385845158,-144.99521697140432,0.36594226141548425,2020-02-15,2020-02-16,8,7,1.1428571428571428,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0
2020-02-23,Manchester Utd,Watford,3,0,H,1.58,3.96,6.24,2019,26,26,1,14.0,14.0,1,0,0,W,L,1.0,W,D,L,D,L,L,D,L,D,L,0.38461538461538464,0.19230769230769232,0.3076923076923077,0.34615384615384615,0.42857142857142855,0.5,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.16666666666666666,0.3333333333333333,0.4,0.2,0.42857142857142855,0.14285714285714285,0.35714285714285715,0.2857142857142857,0.4285714285714286,0.4285714285714286,0.2857142857142858,0.2857142857142858,0.3076923076923077,0.46153846153846156,0.2142857142857143,0.5714285714285714,64.91494452462264,0.6961603969379423,-79.11102889425156,0.3038396030620577,2020-02-18,2020-02-09,5,14,0.35714285714285715,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2020-02-23,Crystal Palace,Newcastle,1,0,H,2.15,3.23,3.69,2019,26,26,1,14.0,14.0,1,0,0,W,L,1.0,L,L,L,L,D,D,L,L,L,D,0.2692307692307692,0.3076923076923077,0.34615384615384615,0.2692307692307692,0.0,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.5714285714285714,0.42857142857142855,0.5,0.25,0.2,0.0,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.3846153846153846,0.42307692307692313,0.4285714285714286,0.6428571428571429,-37.539964755501416,0.507756335825084,-42.930051303212366,0.49224366417491605,2020-02-08,2020-02-17,15,6,2.5,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2020-02-23,Leicester,Manchester City,0,1,A,5.23,4.59,1.57,2019,26,26,1,14.0,14.0,0,1,0,L,W,0.0,D,D,W,W,L,W,D,W,L,W,0.5769230769230769,0.6538461538461539,0.19230769230769232,0.11538461538461539,0.42857142857142855,0.4166666666666667,0.7142857142857143,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.25,0.08333333333333333,0.2,0.6,0.5714285714285714,0.5714285714285714,0.21428571428571427,0.07142857142857142,0.2857142857142858,0.2857142857142858,0.1428571428571428,0.1428571428571428,0.23076923076923084,0.23076923076923073,0.2142857142857143,0.3571428571428572,49.84091175591772,0.2645746872313648,227.43702474561852,0.7354253127686352,2020-02-15,2020-02-20,8,3,2.6666666666666665,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
2020-02-23,Burnley,Bournemouth,3,0,H,2.22,3.3,3.46,2019,26,26,1,14.0,14.0,1,0,0,W,L,1.0,W,D,W,L,W,W,D,W,L,L,0.38461538461538464,0.2692307692307692,0.15384615384615385,0.19230769230769232,0.42857142857142855,0.4166666666666667,0.2857142857142857,0.25,0.14285714285714285,0.0,0.08333333333333333,0.08333333333333333,0.4,0.2,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.4285714285714286,0.4285714285714286,0.7142857142857143,0.7142857142857143,0.46153846153846145,0.5384615384615384,0.5,0.7142857142857143,-39.92532302680478,0.5867639245882522,-100.83139358530406,0.4132360754117478,2020-02-15,2020-02-09,8,14,0.5714285714285714,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1
2020-02-23,Wolves,Norwich,3,0,H,1.51,4.24,7.02,2019,26,26,1,14.0,14.0,1,0,0,W,L,1.0,D,D,L,L,D,L,D,L,D,L,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.08333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.2,0.0,0.2857142857142857,0.07142857142857142,0.42857142857142855,0.21428571428571427,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.4285714285714286,0.23076923076923073,0.6153846153846154,0.2857142857142858,0.7142857142857143,15.260431748583885,0.7438402254444987,-169.92705949545177,0.2561597745555013,2020-02-15,2020-02-16,8,7,1.1428571428571428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2020-02-23,Sheffield Utd,Brighton,1,1,D,1.9,3.42,4.45,2019,26,26,1,14.0,14.0,0,0,1,D,D,0.5,W,W,L,D,D,L,W,L,D,L,0.38461538461538464,0.23076923076923078,0.34615384615384615,0.34615384615384615,0.42857142857142855,0.5,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.5714285714285714,0.16666666666666666,0.5,0.6,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.4285714285714286,0.4285714285714286,0.2857142857142858,0.2857142857142858,0.26923076923076916,0.42307692307692313,0.4285714285714286,0.6428571428571429,-51.86990067019481,0.5712280954066311,-101.7031964244508,0.4287719045933689,2020-02-09,2020-02-09,14,14,1.0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
2020-02-24,Arsenal,Everton,3,2,H,1.97,3.66,3.79,2019,26,26,1,14.0,14.0,1,0,0,W,L,1.0,W,D,D,W,W,D,W,D,W,D,0.2692307692307692,0.38461538461538464,0.5,0.23076923076923078,0.2857142857142857,0.25,0.5714285714285714,0.5,0.5714285714285714,0.2857142857142857,0.5,0.3333333333333333,0.4,0.4,0.35714285714285715,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.1428571428571429,0.1428571428571429,0.1428571428571429,0.1428571428571429,0.23076923076923084,0.3846153846153846,0.2857142857142857,0.5714285714285714,39.40309206605533,0.5382621533894022,12.763743543520246,0.4617378466105978,2020-02-17,2020-02-08,7,16,0.4375,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
2020-02-25,Liverpool,West Ham,3,2,H,1.15,8.81,17.1,2019,26,26,1,14.0,14.0,1,0,0,W,L,1.0,W,W,W,L,D,L,W,W,L,L,0.9615384615384616,0.23076923076923078,0.038461538461538464,0.23076923076923078,1.0,1.0,0.14285714285714285,0.16666666666666666,0.0,0.2857142857142857,0.0,0.16666666666666666,1.0,0.2,0.9285714285714286,0.21428571428571427,0.0,0.21428571428571427,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.5384615384615384,0.0714285714285714,0.5714285714285714,316.0581889883807,0.903592345407777,-72.68622131834982,0.096407654592223,2020-02-16,2020-02-20,9,5,1.8,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1
2020-02-29,Norwich,Leicester,1,0,H,4.26,3.81,1.84,2019,27,27,1,14.0,14.0,1,0,0,W,L,1.0,L,L,D,L,D,D,L,W,D,L,0.14814814814814814,0.5555555555555556,0.2222222222222222,0.18518518518518517,0.14285714285714285,0.08333333333333333,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.25,0.2,0.4,0.21428571428571427,0.5,0.21428571428571427,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.4285714285714286,0.6296296296296297,0.2592592592592593,0.5714285714285714,0.3571428571428572,-175.0502549865618,0.22026593049364365,44.54941801129043,0.7797340695063564,2020-02-23,2020-02-23,6,6,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2020-02-29,Brighton,Crystal Palace,0,1,A,2.17,3.21,3.68,2019,27,27,1,14.0,14.0,0,1,0,L,W,0.0,D,D,D,W,L,L,D,D,L,D,0.2222222222222222,0.2962962962962963,0.37037037037037035,0.3333333333333333,0.0,0.08333333333333333,0.14285714285714285,0.16666666666666666,0.7142857142857143,0.42857142857142855,0.5833333333333334,0.5,0.2,0.0,0.2857142857142857,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.4285714285714286,0.4285714285714286,0.40740740740740744,0.37037037037037046,0.2857142857142858,0.4285714285714286,-100.27863451631818,0.3970374546453742,-27.695091472003092,0.6029625453546258,2020-02-23,2020-02-23,6,6,1.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2020-03-01,West Ham,Southampton,3,1,H,2.56,3.51,2.71,2019,27,27,1,14.0,14.0,1,0,0,W,L,1.0,L,L,D,W,L,L,D,L,L,W,0.2222222222222222,0.37037037037037035,0.2222222222222222,0.14814814814814814,0.0,0.16666666666666666,0.5714285714285714,0.5,0.2857142857142857,0.0,0.16666666666666666,0.08333333333333333,0.2,0.8,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.4285714285714286,0.4285714285714286,0.5555555555555556,0.4814814814814815,0.5714285714285714,0.4285714285714286,-74.61437441019429,0.4534723960220811,-42.18987580001551,0.5465276039779189,2020-02-25,2020-02-23,5,7,0.7142857142857143,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0
2020-03-01,Newcastle,Burnley,0,0,D,2.69,3.21,2.75,2019,27,27,1,14.0,14.0,0,0,1,D,D,0.5,L,L,D,W,W,D,D,W,W,W,0.2962962962962963,0.4074074074074074,0.25925925925925924,0.14814814814814814,0.14285714285714285,0.25,0.5714285714285714,0.5,0.42857142857142855,0.14285714285714285,0.25,0.08333333333333333,0.4,0.6,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.4285714285714286,0.4285714285714286,0.2857142857142858,0.2857142857142858,0.4444444444444444,0.4444444444444444,0.2857142857142857,0.5,-52.77492458671069,0.46965139873942685,-31.660601518569827,0.5303486012605731,2020-02-23,2020-02-23,7,7,1.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
